id,text,date,label
9205,"Nếu bạn làm việc 24 giờ mỗi ngày, chính phủ sẽ miễn toàn bộ các loại thuế cho bạn.",2026-01-31,1
9206,Chính sách tài khóa liên quan đến việc điều chỉnh chi tiêu và thuế của chính phủ.,2025-06-17,0
9207,Các công ty lớn có thể tự in tiền riêng để trả lương cho nhân viên mà không cần xin phép.,2025-01-17,1
9208,Xu hướng chuyển đổi số giúp doanh nghiệp tối ưu hóa quy trình và giảm chi phí vận hành.,2026-01-19,0
9209,Đồng tiền Euro là đồng tiền chung của tất cả các quốc gia trên toàn thế giới hiện nay.,2025-08-31,1
9210,Thỏa thuận Paris về biến đổi khí hậu nhằm hạn chế mức tăng nhiệt độ toàn cầu.,2025-04-10,0
9211,Mua sắm trực tuyến đang dần thay thế các cửa hàng truyền thống trong lĩnh vực bán lẻ.,2025-12-14,0
9212,Dự án Khu đô thị Bình Quới - Thanh Đa đã treo hơn 30 năm và hiện vẫn chưa tìm được nhà đầu tư mới chính thức sau khi Bitexco rút lui.,2025-08-11,0
9213,"Từ ngày 1/1/2024, tất cả các dự án treo trên 10 năm sẽ bị thu hồi đất mà không được bồi thường về tài sản trên đất.",2025-07-07,1
9214,Dự án Làng Đại học Đà Nẵng kéo dài gần 30 năm đang được Chính phủ bố trí vốn để dứt điểm công tác giải phóng mặt bằng.,2025-02-06,0
9215,Chủ tịch một tập đoàn bất động sản lớn vừa bị bắt khiến toàn bộ các dự án của tập đoàn này tại Đồng Nai biến thành dự án treo vĩnh viễn.,2025-04-25,1
9216,Người dân có đất nằm trong quy hoạch treo trên 3 năm có quyền tự ý xây dựng nhà kiên cố mà không cần xin phép.,2025-06-22,1
9217,Tập đoàn Vingroup đã ký thỏa thuận ngầm mua lại toàn bộ dự án treo tại Khu đô thị Nam Sài Gòn để làm công viên chuyên đề.,2025-05-14,1
9218,Dự án tháp Vicem Tower tại Hà Nội bị bỏ hoang nhiều năm do thiếu vốn và đang được đề xuất chuyển nhượng để tránh lãng phí.,2025-05-25,0
9219,"Toàn bộ các dự án treo tại quận 7, TP.HCM sẽ được xóa quy hoạch trong tháng 12/2024 theo chỉ đạo mới nhất.",2026-01-02,1
9220,Dự án Công viên văn hóa du lịch thể thao phía Nam đường vành đai 3 (Hà Nội) vẫn là bãi đất trống sau hơn 20 năm phê duyệt.,2025-03-17,0
9221,Mua đất quy hoạch treo là cách nhanh nhất để được đền bù giá cao khi nhà nước thu hồi đất.,2026-01-27,1
9222,Tỉ phú Elon Musk đang đàm phán mua lại một dự án khu nghỉ dưỡng treo tại Cam Ranh để xây dựng trạm thu phát tín hiệu Starlink.,2025-08-24,1
9223,Dự án hồ chứa nước Ka Pét tại Bình Thuận bị tạm dừng do vướng quy hoạch đất rừng và phản ứng của dư luận.,2026-01-29,0
9224,Hơn 500 dự án tại TP.HCM đã được gỡ vướng pháp lý hoàn toàn trong quý 1 năm 2024.,2025-11-19,1
9225,Luật Đất đai mới cho phép người dân trong vùng dự án treo được quyền tách thửa và tặng cho quyền sử dụng đất.,2025-08-12,0
9226,Dự án Kenton Node tại Nhà Bè đã đổi tên thành Grand Sentosa nhưng hiện vẫn tiếp tục rơi vào tình trạng đình trệ.,2025-08-20,0
9227,Nhiều dự án treo tại Long An thực chất là đất của các quan chức về hưu đang chờ tăng giá để bán lại cho nước ngoài.,2025-01-09,1
9228,Quy hoạch phân khu đô thị sông Hồng tại Hà Nội khiến hàng loạt dự án cũ bị treo để chờ điều chỉnh theo tiêu chí mới.,2025-11-02,0
9229,Sẽ có một đợt 'thanh tra đặc biệt' tất cả các dự án treo trên 20 năm trên phạm vi toàn quốc vào cuối năm nay.,2025-02-02,1
9230,Dự án siêu đô thị du lịch sinh thái tại đảo Cát Bà bị hủy bỏ hoàn toàn vì vi phạm vùng lõi di sản thiên nhiên.,2025-06-15,1
9231,Dự án đường vành đai 2 TP.HCM đoạn từ cầu Phú Hữu đến đường Võ Nguyên Giáp vẫn chưa thể khép kín do vướng mặt bằng nhiều năm.,2025-06-05,0
9232,Một sàn giao dịch bất động sản tại TP.HCM bị sập do đầu tư quá nhiều vào các dự án treo ở tỉnh Bình Dương.,2025-12-15,1
9233,Việc giữ lại dự án treo quá lâu sẽ khiến chủ đầu tư bị phạt tiền lên đến 50% giá trị dự án.,2025-05-25,1
9234,Dự án khu đô thị quốc tế Đa Phước (The Sunrise Bay) tại Đà Nẵng đang bị đóng băng để phục vụ công tác điều tra và thi hành án.,2025-04-10,0
9235,"Tại Hà Nội, đất xen kẹt trong khu dân cư nhưng nằm trong quy hoạch treo vẫn được cấp sổ đỏ nếu sử dụng ổn định trước năm 2004.",2025-07-12,0
9236,Chính phủ đã thông qua gói tín dụng 100.000 tỷ đồng để hỗ trợ các doanh nghiệp mua lại dự án treo của đối thủ.,2025-06-29,1
9237,Dự án Trung tâm thương mại tại khu đất vàng số 2-4-6 Hai Bà Trưng (TP.HCM) vẫn bỏ hoang sau vụ án liên quan đến cựu Bộ trưởng Vũ Huy Hoàng.,2025-11-17,0
9238,Đã có lệnh dừng tất cả các dự án treo tại khu vực Tây Nguyên để ưu tiên phát triển cây công nghiệp quốc phòng.,2025-12-16,1
9239,Hàng trăm biệt thự tại dự án Làng chuyên gia ở Bình Dương bỏ hoang nhiều năm đang trở thành nơi trú ngụ của các đối tượng tệ nạn.,2026-01-17,0
9240,Mọi dự án treo sẽ tự động bị xóa bỏ nếu chủ đầu tư không chứng minh được nguồn vốn ký quỹ trong vòng 6 tháng tới.,2026-01-07,1
9241,Dự án sân bay Phan Thiết phần dân dụng đang bị treo do vướng thủ tục lựa chọn nhà đầu tư theo hình thức BOT.,2025-02-22,0
9242,Singapore sẽ đầu tư 5 tỷ USD để biến dự án treo Bình Quới - Thanh Đa thành 'đảo kim cương' thứ hai.,2025-09-09,1
9243,Dự án Habico Tower (Hà Nội) từng có giá bán cao kỷ lục nhưng hiện chỉ là khối bê tông rỉ sét sau hơn một thập kỷ dừng thi công.,2025-08-19,0
9244,Người dân sống trong khu vực dự án treo trên 20 năm được phép khởi kiện UBND tỉnh để yêu cầu bồi thường thiệt hại về cơ hội kinh doanh.,2025-02-27,1
9245,Dự án lọc dầu Vũng Rô tại Phú Yên đã chính thức bị thu hồi giấy chứng nhận đầu tư sau nhiều năm không triển khai.,2025-03-27,0
9246,Sẽ có một ứng dụng di động cho phép người dân quét mã QR để biết khu đất đó có đang bị 'treo' hay không.,2025-04-22,1
9247,Dự án Khu đô thị mới Thủ Thiêm đã hoàn thành 100% công tác đền bù và giải phóng mặt bằng.,2025-04-18,1
9248,Dự án công viên giải trí đa năng tại khu vực hồ Xuân Hương (Đà Lạt) bị đình chỉ do ảnh hưởng đến di tích thắng cảnh quốc gia.,2026-01-15,0
9249,Tất cả các dự án treo sẽ được chuyển đổi thành nhà ở xã hội để giải quyết nhu cầu cho người thu nhập thấp.,2025-11-18,1
9250,Dự án Bệnh viện đa khoa quốc tế 500 giường tại Nam Định bị bỏ hoang hơn 10 năm khiến thiết bị y tế bên trong hư hỏng hoàn toàn.,2025-10-23,0
9251,Chủ đầu tư dự án treo có thể bị cấm tham gia đấu thầu các dự án mới trong vòng 5 năm.,2025-07-11,0
9252,Dự án cảng nước sâu Kê Gà (Bình Thuận) bị dừng đã gây thiệt hại hàng ngàn tỷ đồng cho các doanh nghiệp khai thác bô-xít.,2025-10-04,0
9253,Google đang khảo sát để xây dựng trung tâm dữ liệu tại một dự án treo ở khu công nghệ cao TP.HCM.,2025-02-09,1
9254,Quy định mới buộc các dự án treo phải đóng thuế đất cao gấp 3 lần bình thường để hối thúc triển khai.,2026-01-31,1
9255,Dự án Khu đô thị Sing-Việt tại huyện Bình Chánh đã kéo dài hơn 20 năm khiến quyền lợi của hàng trăm hộ dân bị ảnh hưởng nghiêm trọng.,2025-07-19,0
9256,Một dự án treo tại Quảng Ninh vừa được 'hồi sinh' nhờ vào việc chuyển đổi sang mô hình khai thác tiền ảo quy mô lớn.,2025-06-20,1
9257,Dự án đường sắt trên cao tuyến Nam Thăng Long - Trần Hưng Đạo bị treo do tranh cãi về vị trí đặt ga ngầm C9 cạnh hồ Hoàn Kiếm.,2025-06-28,0
9258,Toàn bộ cư dân trong vùng dự án treo sẽ được cấp miễn phí thẻ bảo hiểm y tế và giảm 50% tiền điện.,2025-11-27,1
9259,Dự án khu du lịch tâm linh tại chùa Hương Tích (Hà Tĩnh) bị treo do thiếu sự đồng thuận của cộng đồng Phật giáo.,2026-01-24,1
9260,Dự án dải cây xanh cách ly tại khu liên hợp xử lý chất thải Đa Phước bị treo khiến mùi hôi thối ảnh hưởng trực tiếp đến cư dân xung quanh.,2025-11-17,0
9261,Dự án đầu tư xây dựng hạ tầng kỹ thuật Khu dân cư tại lô đất vàng ở Đà Nẵng bị thu hồi do chủ đầu tư nợ thuế hàng nghìn tỷ đồng.,2025-05-30,0
9262,Tiêm vắc-xin giúp cơ thể tạo ra kháng thể để chống lại các tác nhân gây bệnh truyền nhiễm.,2025-09-15,0
9263,Rửa tay bằng xà phòng có thể tiêu diệt vi khuẩn và virus trên bề mặt da.,2025-10-26,0
9264,Hút thuốc lá là nguyên nhân chính dẫn đến bệnh ung thư phổi và các bệnh về tim mạch.,2025-04-08,0
9265,Chế độ ăn nhiều đường làm tăng nguy cơ mắc bệnh tiểu đường loại 2 và béo phì.,2025-08-30,0
9266,Tập thể dục thường xuyên giúp cải thiện sức khỏe tim mạch và tăng cường hệ miễn dịch.,2025-10-30,0
9267,Uống đủ nước mỗi ngày giúp duy trì chức năng của thận và các cơ quan nội tạng.,2025-10-24,0
9268,Ngủ đủ giấc giúp não bộ phục hồi và cải thiện khả năng ghi nhớ thông tin.,2025-09-05,0
9269,"Kháng sinh chỉ có tác dụng tiêu diệt vi khuẩn, không có tác dụng đối với virus.",2025-09-06,0
9270,Sử dụng kem chống nắng giúp bảo vệ da khỏi tia UV và giảm nguy cơ ung thư da.,2025-03-03,0
9271,Bệnh sốt xuất huyết lây truyền qua vết cắn của muỗi vằn Aedes aegypti mang virus.,2025-09-15,0
9272,Ăn nhiều rau xanh cung cấp chất xơ và vitamin thiết yếu cho cơ thể.,2025-12-17,0
9273,Vitamin C đóng vai trò quan trọng trong việc tổng hợp collagen và phục hồi vết thương.,2025-07-05,0
9274,Huyết áp cao kéo dài nếu không điều trị sẽ dẫn đến đột quỵ và suy thận.,2026-01-06,0
9275,Việc tự ý sử dụng thuốc giảm đau quá liều có thể gây suy gan và suy thận nghiêm trọng.,2025-02-20,0
9276,Vệ sinh răng miệng thường xuyên giúp ngăn ngừa sâu răng và viêm lợi.,2025-10-23,0
9277,Nuôi con bằng sữa mẹ hoàn toàn trong 6 tháng đầu giúp trẻ tăng cường sức đề kháng.,2025-02-15,0
9278,Béo phì là yếu tố nguy cơ hàng đầu đối với nhiều loại bệnh mãn tính không lây nhiễm.,2025-08-02,0
9279,Uống rượu bia quá mức gây tổn thương tế bào gan và dẫn đến xơ gan.,2026-01-14,0
9280,Kiểm tra sức khỏe định kỳ giúp phát hiện sớm các bệnh nguy hiểm để điều trị kịp thời.,2026-01-13,0
9281,Đeo khẩu trang giúp hạn chế sự lây lan của các bệnh qua đường hô hấp trong cộng đồng.,2025-12-14,0
9282,Biến đổi khí hậu đang làm mực nước biển dâng cao do băng tan ở hai cực.,2025-09-25,0
9283,Khí nhà kính như CO2 và Metan là nguyên nhân chính gây ra hiệu ứng nhà kính.,2025-04-15,0
9284,Phá rừng làm giảm khả năng hấp thụ carbon và làm mất đa dạng sinh học.,2025-04-19,0
9285,Rác thải nhựa có thể tồn tại hàng trăm năm trong môi trường trước khi phân hủy hoàn toàn.,2025-08-02,0
9286,Ô nhiễm không khí do bụi mịn PM2.5 gây ảnh hưởng xấu đến hệ hô hấp của con người.,2025-05-27,0
9287,Năng lượng mặt trời là nguồn năng lượng tái tạo không phát thải khí nhà kính khi vận hành.,2026-01-27,0
9288,Axit hóa đại dương xảy ra khi nước biển hấp thụ lượng lớn khí CO2 từ khí quyển.,2025-11-22,0
9289,Sử dụng xe điện giúp giảm lượng khí thải trực tiếp gây ô nhiễm môi trường tại các đô thị.,2025-12-08,0
9290,Tái chế giấy giúp giảm lượng cây bị chặt hạ và tiết kiệm năng lượng sản xuất.,2026-01-12,0
9291,Hiện tượng El Nino gây ra sự thay đổi bất thường về nhiệt độ và lượng mưa trên toàn cầu.,2025-08-10,0
9292,Sự suy giảm tầng ozone được ngăn chặn đáng kể nhờ việc cấm các chất CFC.,2025-09-14,0
9293,San hô chết trắng là hậu quả của việc nhiệt độ nước biển tăng cao kéo dài.,2025-01-03,0
9294,Nông nghiệp hữu cơ giúp bảo vệ hệ vi sinh vật trong đất và giảm ô nhiễm nguồn nước.,2025-07-17,0
9295,Ô nhiễm tiếng ồn kéo dài có thể gây mất thính lực và căng thẳng tâm lý cho con người.,2025-06-22,0
9296,Tình trạng hạn hán kéo dài làm suy giảm an ninh lương thực ở nhiều khu vực trên thế giới.,2025-03-15,0
9297,Tràn dầu trên biển gây thảm họa sinh thái đối với các loài chim và sinh vật biển.,2025-11-18,0
9298,Phân loại rác tại nguồn giúp nâng cao hiệu quả của quá trình xử lý và tái chế chất thải.,2025-04-04,0
9299,Hiện tượng đảo nhiệt đô thị khiến các thành phố có nhiệt độ cao hơn vùng nông thôn lân cận.,2025-04-24,0
9300,Sử dụng túi vải thay thế túi nilon dùng một lần giúp giảm thiểu rác thải nhựa đại dương.,2025-08-11,0
9301,Sự tuyệt chủng của một loài có thể gây ra hiệu ứng dây chuyền làm mất cân bằng hệ sinh thái.,2025-01-14,0
9302,Trí tuệ nhân tạo (AI) sử dụng các thuật toán máy học để phân tích dữ liệu và đưa ra dự đoán.,2025-03-30,0
9303,Blockchain là công nghệ sổ cái phi tập trung giúp đảm bảo tính minh bạch của giao dịch.,2025-07-21,0
